"filename", "language", "XML", "Java", "comment", "blank", "total"
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\Sanctuary.class", "Java", 0, 18, 5, 0, 23
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\SearingSmite.class", "Java", 0, 31, 0, 0, 31
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\Shield.class", "Java", 0, 19, 0, 0, 19
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\ShieldOfFaith.class", "Java", 0, 20, 0, 0, 20
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\Sleep.class", "Java", 0, 46, 0, 0, 46
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\SpeakWithAnimals.class", "Java", 0, 18, 0, 0, 18
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\TashasHideousLaughter.class", "Java", 0, 28, 0, 0, 28
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\ThunderousSmite.class", "Java", 0, 29, 0, 0, 29
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\Thunderwave.class", "Java", 0, 33, 0, 0, 33
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\WitchBolt.class", "Java", 0, 37, 0, 0, 37
"c:\Users\almcg\Projects\rogue_dungeons_repo\rogue_dungeons\target\classes\alan\spells\level_one\WrathfulSmite.class", "Java", 0, 29, 0, 0, 29
"Total", "-", 13, 14832, 744, 2509, 18098
